"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"Eastern Asia","Asia - Inland waters","Freshwater","Marine fishes not identified","Marine fishes not identified","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1371","","447","","54","","385","","1633","","1208","","1131","","1167","","869","","752","","748","","829","","686","","595","","547","","245","","303","","524","","710","","586","","468","","0",".","94.3","","485","","217.1","","0",".","666","","0",".","1504.934","","1177.755",""
"Eastern Asia","Asia - Inland waters","Freshwater","Miscellaneous coastal fishes","Miscellaneous coastal fishes","1660","","1610","","1876","","1729","F","2008","","1738","F","1525","F","1197","F","1406","F","1203","F","1253","F","1386","","1254","F","1280","","1900","F","1444","","1264","","1690","","1661","","1820","F","2327","","1939","","1970","","1461","","1236","","1343","","1238","","1208","","1978","","1871","","1625","","1489","","1861","","1503","","1342","","1202","","1311","","1910","","1707","","1216","","1069","","974","","1328","","3905","","3459","","4321","","3458","","3316","","3476","","3925","","1747","","1334","","1585","","2087","F","4009","","2956","","4010","","2705","","3005","","3016","F","3772","F","4904.4","F","4772","F","10685.31","","17311.78","","15470","","13187.985","","14578.893","","19839.525",""
"Eastern Asia","Asia - Inland waters","Freshwater","Pearls, mother-of-pearl, shells","Pearls, mother-of-pearl, shells","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","6","","6","","6","","6","","6","","5.289","","3.787","","2.444","","2.233","","1.634","","0.944","","0.702","","0.682","","0.237","","0.135","","0.153","","0.165","","0.19","","0.204","","0.214","","0.187","","0.181","","0.178","","0.198","","0",".","0.076","","0.113","","4857.099","","5144.362","","4573.446","","3321.113","F","2999.05","F","2179.085","F","2321.081","F","1803.085","F","1796.085","F","1630.083","F","1588.852","","939.283","","702.618",""
"Eastern Asia","Asia - Inland waters","Freshwater","Frogs and other amphibians","Frogs and other amphibians","22","","30","","21","","27","","3","","1","","1","","0","-","0","-","0","-","0","-","1","","1","","1","","0","-","0","-","1","","0","-","0","-","0","-","3","","3","","3","","3","","11","","13","","6","","11","","3","","3","","2","","30","","81","","78","","0","-","0","-","0","-","0","-","0","-","327","","134","","188","","784","","2052","","1132","","1378","","1259","","730","","1700","","1442","","1666","","1621","","1551","","69124","F","65123","F","71978","F","74873","","78342","","82681","","91233","F","77784","F","74577.9","F","76623","F","82403","F","87366.96","F","80546.6","F","86811.039","","93307.444","","103912.518",""
"Eastern Asia","Asia - Inland waters","Freshwater","Miscellaneous aquatic invertebrates","Miscellaneous aquatic invertebrates","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","133","","0","-","0","-","482","","592","","963","","415","","308","","466","","597","","674","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","1","","2","","0","-","0","-","0","-","9","","0","-","0","-","0","-","0","-","0","-","29916","","21276","","34758","","42568","F","49080","F","44886.7","F","40410","F","38729","F","32672.94","F","33968","F","32737","","42133","","45036",""
"Eastern Asia","Asia - Inland waters","Freshwater","Turtles","Turtles","21","","7","","12","","6","","6","","8","","10","","12","","11","","12","","18","","21","","22","","28","","29","","33","F","43","F","61","F","74","F","90","F","114","F","205","","329","","365","","339","","388","","346","","398","","473","","585","","676","","883","","778","","1225","","685","","646","","699","","748","","765","","811","","850","","786","","872","","1089","","5436","","19079","","34257","","44447","F","60006","F","71935","F","84602","F","102362","F","103955","F","135974","F","152571","F","172327","F","185527","","210576","","226694","","251205","F","283327","F","300368.6","F","333380","F","349513","F","344450","F","351290","F","377864","","369433.906","","368208.421",""
"Eastern Asia","Asia - Inland waters","Freshwater","Clams, cockles, arkshells","Clams, cockles, arkshells","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","3","","10","","20","","20","","32","","41","","81","","100","","190","","41","","16","","9","","8","","6","","5","","9","","6","","4","","8","","44","","42","","45","","104","","31","","34","","34","","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Eastern Asia","Asia - Inland waters","Freshwater","Freshwater molluscs","Freshwater molluscs","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","","6","","14","","13","","50","F","64","","329","","605","","870","","1014","","1376","","3380","","5626","","5923","","5924","","6384","","6740","","7616","","7690","","8957","","9645","","10328","","9371","","10826","","9911","","16446","","13109","","11169","","11698","","11193","","10265","","11806","","12980","","13120","","11216","","10210","","10388","","13403","","169441","F","181978","F","190728","F","222471","","223200","","247100","","242102","F","256879","F","256545.2","F","254060","F","249435.53","F","511243.91","F","249543.5","F","247849.96","","224061.532","","206926.541",""
"Eastern Asia","Pacific Ocean","Brackishwater","Crabs, sea-spiders","Crabs, sea-spiders","90","F","110","F","110","F","140","F","140","F","140","F","140","F","140","F","150","F","150","F","150","F","148","","160","F","201","","190","F","167","","160","","162","","141","","160","F","103","","129","","166","","152","","195","","274","","338","","416","","565","","633","","706","","1170","","1834","","1833","","1514","","1639","","1418","","1134","","792","","752","","1318","","1283","","1159","","1422","","1325","","39059","","41123","","55503","F","65394","F","85541","F","110920","F","134835","F","156499","F","98264","F","104049","F","109815","F","106136","","118702","","132794","","123490","F","133302","F","132631.5","F","138455","F","143101.32","F","146114.49","F","149349.9","F","160034.105","","166416.9","","177679.647",""
"Eastern Asia","Pacific Ocean","Brackishwater","Lobsters, spiny-rock lobsters","Lobsters, spiny-rock lobsters","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","1","","10","","25","","52","","49","","39","","47","","33","","3","","6","","2","","5","","25","","6","","40","","51","","21","","11","","7","","17","","33","","22","","12","","18","","6","","1","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Eastern Asia","Pacific Ocean","Brackishwater","Miscellaneous marine crustaceans","Miscellaneous marine crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","4","","10","F","17","","0","0","0","0","0","0","15","","0","0","0","0","0","0","0","0","0","0","4","","0","0","38","","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Eastern Asia","Pacific Ocean","Brackishwater","Shrimps, prawns","Shrimps, prawns","109","F","129","F","129","F","176","F","176","F","172","F","446","F","481","F","431","F","438","F","416","F","436","","351","F","281","","303","F","299","","283","","318","","351","","404","F","563","","567","","764","","790","","944","","1509","","2065","F","5199","F","6674","F","11087","F","13187","F","15466","F","23578","F","27406","F","31390","","59293","","132471","","241548","","238669","","210155","","203181","","243317","","223597","","100565","","73262","","90686","","102663","","103892","F","135979","F","159151","F","200734","F","278472","F","346654","F","444056","F","479234","F","557323","F","641667","","718778","","734865","","794339","F","816210","F","861504.2","F","975650","F","1045801.63","F","1122471.99","F","1123809.45","F","1233328.857","","1355772.388","","1418424.255",""
"Eastern Asia","Pacific Ocean","Brackishwater","Miscellaneous diadromous fishes","Miscellaneous diadromous fishes","15259","","13990","","15317","","19124","","22157","","26187","","24097","","26683","","28806","","25343","","25756","","31114","","25439","","25607","","29986","","26938","","28443","","23046","","19689","","18975","","27725","","30388","","24852","","31437","","28730","","33164","","26651","","26261","","29858","","31879","","18883","","21929","","23416","","27964","","23344","","25599","","21949","","19476","","23161","","13161","","76682","","27896","","16954","","17892","","27992","","29693","","30008","","32734","","29996","","23933","","17342","","23449","","30222","","34651","","26557","","26952","","31812","","29872","","30637","","29025","","29418","","35556.7","","51623","","47975.45","","48275.36","","40042","","28260.563","","36474.821","","37291.122",""
"Eastern Asia","Pacific Ocean","Brackishwater","River eels","River eels","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","20","F","20","F","20","F","47","","20","F","22","","20","F","17","","17","","13","","17","","20","F","22","","21","","52","","42","","39","","58","","22","","13","","16","","31","","16","","17","","5","","1","","0",".","0",".","0",".","0",".","0",".","0",".","647","","2933","","67","","284","","255","","452","","93","","105","","115","","144","","2334","","128","","72","","89","","245","","619","","190","","252","","74","","156","","44","","13.8","","0","-","0","-","0","-","0","-","250","","0","-","0","."
"Eastern Asia","Pacific Ocean","Brackishwater","Miscellaneous freshwater fishes","Miscellaneous freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","98.87","","0",".","21.96","","0","-","0","."
"Eastern Asia","Pacific Ocean","Brackishwater","Tilapias and other cichlids","Tilapias and other cichlids","1400","F","1700","F","1950","F","2000","F","2300","F","2300","F","2390","F","2190","F","2050","F","2657","F","2800","F","2843","","2506","F","2677","","2325","F","2106","","2000","","2027","","2414","","2345","F","2108","","2677","","1980","","3335","","3821","","4255","","4029","","2851","","3389","","2880","","2223","","4230","","3785","","2936","","2394","","1918","","1505","","1717","","3439","","2411","","4273","","3692","","2606","","2844","","5758","","6380","","4958","","4868","","5403","","5520","","4903","","14188","","13317","","12360","","10944","","11396","","10523","","11187","","11139","","8576","","10781","","13751.5","","9696","","13797","","11219.04","","10253","","8978.755","","9567.265","","10532.87",""
"Eastern Asia","Pacific Ocean","Brackishwater","Marine fishes not identified","Marine fishes not identified","100","F","110","F","180","F","260","F","250","F","220","F","220","F","250","F","250","F","300","F","300","F","328","","300","F","285","","500","F","988","","283","","295","","327","","330","F","346","","410","","111","","636","","1125","","1349","","1650","","963","","1045","","915","","623","","1621","","1089","","1104","","1772","","2188","","2672","","1993","","1184","","13","","90","","40","","139","","1460","","1766","","4316","","1653","","2286","","2283","","1989","","1343","","1756","","1684","","1880","","2217","","2338","","2112","","1318","","1516","","1375","","1237","","1665","","1165","","1207.63","","1771.51","","993","","938.373","","856.6","","1066.674",""
"Eastern Asia","Pacific Ocean","Brackishwater","Miscellaneous coastal fishes","Miscellaneous coastal fishes","15","F","25","F","40","F","60","F","60","F","44","F","44","F","45","F","45","F","50","F","60","F","74","","60","F","38","","30","F","31","","32","","34","","72","","75","F","78","","62","","106","","162","","188","","185","","179","","168","","251","","164","","204","","321","","182","","248","","315","","929","","1108","","1830","","2243","","1262","","3146","","2581","","2629","","6834","","7616","","10029","","7493","","9267","","9082","","9557","","9415","","10000","","17930","","19090","","18098","","17157","","13770","","23024","","21366","","17481","","15281","","18792.7","","29088","","33844.96","","35076.72","","33801","","26516.718","","34609.773","","35456.401",""
"Eastern Asia","Pacific Ocean","Brackishwater","Miscellaneous pelagic fishes","Miscellaneous pelagic fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","51","","61","","3","","148","","648","","989","","898","","536","","424","","620","","843","","682","","752","","822","","1305","","1241","","475","","218","","759","","1135","","1231.33","","1235.41","","1007","","1003.792","","967.568","","1048.947",""
"Eastern Asia","Pacific Ocean","Brackishwater","Abalones, winkles, conchs","Abalones, winkles, conchs","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","4","","128","","144","","118","","130","","451","","170","","157","","144","","253","","502","","1072","","1157","","833","","884","","1169","","1200","","821","","828","","1396","","1618","","2045","","2199","","1683","","2311","","2385","","2170","","967","","1211","","473","","639","","312","","320","","213","","171","","56.9","","63","","48.58","","152.2","","56.7","","31.474","","0",".","0","."
"Eastern Asia","Pacific Ocean","Brackishwater","Clams, cockles, arkshells","Clams, cockles, arkshells","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","220","","250","F","345","","350","F","371","","57","","72","","157","","182","F","200","","0","-","1197","","1941","","2079","","1570","","1671","","1458","","1620","","290","","1000","","2144","","2533","","6812","","9464","","10149","","8795","","6280","","16591","","11137","","12426","","13028","","17227","","12237","","13576","","13612","","15265","","21402","","23549","","23779","","24582","","25959","","28525","","29911","","25343","","22440","","46904","","34317","","51014","","50753","","58255","","58664.7","","61705","","55916.54","","59262.32","","63879.2","","38358.322","","52115.253","","49153.038",""
"Eastern Asia","Pacific Ocean","Brackishwater","Miscellaneous marine molluscs","Miscellaneous marine molluscs","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","F","4","F","6","","10","F","11","","14","","23","","102","","100","F","311","","226","","187","","97","","163","","586","","259","","238","","232","","133","","108","","252","","420","","139","","119","","115","","114","","88","","158","","38","","52","","31","","38","","44","","46","","30","","12","","0","-","0","0","22","","12","","4","","1","","17","","40","","13","","0","-","1","","1","","1","","2","","2","","0","-","0","-","0",".","0",".","0",".","0","-","0","."
"Eastern Asia","Pacific Ocean","Brackishwater","Oysters","Oysters","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","3","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Eastern Asia","Pacific Ocean","Marine","Crabs, sea-spiders","Crabs, sea-spiders","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","0","-","4","","3","","0","-","0","-","11","","15","","0","-","0","-","1","","1","","0","-","5","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","","4","","0","0","0","-","0","-","0","-","2","","0","-","0","-","49219","F","59840","F","69162","F","77156","","90717","","83803","","94682","F","88361","F","88558","F","95424","F","104884","F","113575","F","112807","F","123154","","119777","","116251",""
"Eastern Asia","Pacific Ocean","Marine","Lobsters, spiny-rock lobsters","Lobsters, spiny-rock lobsters","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","16","","15","","20","","16","","8","","10","","16","","0","-","14","","11","","2","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","0","-","0","-","0","-","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Eastern Asia","Pacific Ocean","Marine","Miscellaneous marine crustaceans","Miscellaneous marine crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","41","","16","","21","","76","","23","","45","","36","","29","","44","","33","","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Eastern Asia","Pacific Ocean","Marine","Shrimps, prawns","Shrimps, prawns","0","-","0","-","0","-","8","","98","","113","","79","","101","","128","","114","","97","","85","","125","","179","","154","","305","","400","","305","","311","","296","","301","","306","","454","","659","","912","","936","","1042","","1124","","1184","","1480","","1546","","1666","","2000","","1949","","2037","","2151","","2434","","2882","","3020","","2830","","2648","","2500","","2204","","1712","","1541","","1646","","1846","","2241","","1993","","1726","","2086","","2004","","1778","","1824","","1818","","1824","","1745","","1675","","1586","","1657","","1634","","1598","","1596","","1596","","1582","","1314","","1381","","1354","","1500",""
"Eastern Asia","Pacific Ocean","Marine","Miscellaneous diadromous fishes","Miscellaneous diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","","10","","25","","46","","59","","72","","70","","83","","90","","95","","100","","105","","100","","100","F","67","","105","","34","","23","","170","","167","","224","","187","","211","","210","","207","","160","","616","","12","","2","","3","","20","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","6","","0",".","0","-","0","."
"Eastern Asia","Pacific Ocean","Marine","Salmons, trouts, smelts","Salmons, trouts, smelts","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","370","","1855","","1150","","2122","","2760","","5049","","6990","","7533","","12177","","16496","","19849","","23608","","25730","","25519","","21148","","22824","","13524","","8401","","9927","","8721","","11148","","13107","","11616","","8023","","9208","","9607","","12729","","12046","","13567","","12809","","15780","","14776","","131","","9743","","12230","","12822","","13957","","13228","","15779","","18130",""
"Eastern Asia","Pacific Ocean","Marine","Shads","Shads","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","576","","2519","","1225","","397","","34","","0",".","136","","120","","95","","130","","207","","390","","225","","440","F"
"Eastern Asia","Pacific Ocean","Marine","Flounders, halibuts, soles","Flounders, halibuts, soles","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","648","","838","","1572","","1865","","2314","","3113","","4532","","7076","","8330","","10327","","10804","","12562","","13578","","16553","","34857","","29882","","28583","","21202","","23064","","29569","","76877","","94533","F","116882","F","113225","F","117694","","137011","","156387","F","132583","F","158712","F","161304","F","162162","F","174744","F","184679","F","176575","","165913","","164732","F"
"Eastern Asia","Pacific Ocean","Marine","Marine fishes not identified","Marine fishes not identified","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","927","","865","","393","","484","","595","","386","F","632","F","1029","F","810","F","774","F","979","F","1280","F","3756","F","4696","","4906","","5754","","6691","","7663","","11392","","10737","","15541","","21376","","31939","","36393","","40996","","48856","","53132","","64402","","76747","","106359","","151897","","188417","","246094","F","285365","F","310967","F","388044","F","444137","F","501212","F","173815","F","185267","F","217214","F","203527","","228944","","280172","","242355","F","233845","F","281766.2","F","302533","F","344978","F","396340.4","F","443982","F","439113.6","","474333.3","","483434",""
"Eastern Asia","Pacific Ocean","Marine","Miscellaneous coastal fishes","Miscellaneous coastal fishes","20","F","20","F","20","F","21","F","21","F","21","F","21","F","21","F","22","F","24","F","421","","584","","586","","578","","652","","123","F","182","F","308","F","454","F","507","F","616","","1108","","1598","","3013","","3683","","4852","","6943","","8705","","11913","","13120","","15543","","19002","","21799","","26654","","27894","","31593","","38833","","42614","","49899","","51053","","56947","","66439","","72356","","80337","","83562","","79206","","86362","","90593","","90548","","95500","","91613","","83966","","88060","","333748","F","349706","F","368283","F","402727","","416132","","405510","","414387","F","434935.6","F","455559.5","F","481418","F","501039.23","F","536371.6","F","600274.9","F","656770.5","","726663.475","","784475",""
"Eastern Asia","Pacific Ocean","Marine","Miscellaneous demersal fishes","Miscellaneous demersal fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2036","","12430","","14634","","10180","","8701","","9330","","16636","","23938","","19708","","21636","","28013","","35979","","33255","","33290","","21198","","17645","","23290","","23945","","24774","","18939","","18260","","22542","","22900","F"
"Eastern Asia","Pacific Ocean","Marine","Miscellaneous pelagic fishes","Miscellaneous pelagic fishes","40","","50","","50","","98","","53","","68","","64","","113","","293","","542","","1431","","2036","","4460","","5038","","10321","","14779","","16875","","21169","","31777","","32722","","43361","","61800","","77040","","80647","","93352","","93297","","102409","","115774","","122724","","156645","","151822","","154144","","150198","","160529","","156706","","156430","","151079","","165376","","173264","","160778","","168337","","168724","","157715","","150614","","157035","","177747","","152018","","144085","","154208","","147379","","145699","","163171","","171591","","192303","","184845","","195892","","224888","","241470","","239732","","276130","","277309","","311991.4","F","327385","","341029.41","F","302669.21","F","310819","F","322439.323","","336179.799","","336017",""
"Eastern Asia","Pacific Ocean","Marine","Tunas, bonitos, billfishes","Tunas, bonitos, billfishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","9639","","10396","","14713","","14825","","13413","","15858","","17600",""
"Eastern Asia","Pacific Ocean","Marine","Pearls, mother-of-pearl, shells","Pearls, mother-of-pearl, shells","0",".","0",".","0",".","0",".","0",".","0",".","27","","26","","41","","48","","49","","81","","69","","83","","86","","99","","118","","125","","112","","97","","85","","49","","42","","34","","30","","30","","34","","39","","37","","40","","42","","46","","52","","58","","64.16","","61.655","","66.554","","65.995","","70.325","","69.125","","70.339","","67.921","","68.752","","72.711","","64.892","","63.33","","56.565","","48.307","","28.893","","24.576","","29.905","","34.516","","31.91","","57.557","","55.21","","58.846","F","61.842","","58.356","","39.205","","44.729","","37.068","","29.603","","29.363","","29.164","","23.227","","23.186","","23.325","","22.372","","23.379",""
"Eastern Asia","Pacific Ocean","Marine","Miscellaneous aquatic invertebrates","Miscellaneous aquatic invertebrates","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","F","6","F","14","F","17","F","20","F","24","F","30","F","36","F","44","F","53","F","65","F","79","F","96","F","6117","F","6042","F","4805","F","5009","F","3255","F","1009","F","1314","F","2703","F","5111","F","4898","F","5334","F","5407","F","6485","F","8548","F","14221","","12507","","8131","","11820","","11765","","16784","","15888","","15963","","15504","","25002","","35970","","28754","","11609","","22749","F","69298","F","51093","F","57090","F","61267","F","58431","F","69293","F","78673","F","95829","F","72804","","87130","","151616","","177328","F","196486","F","133261","F","137303","F","143291","F","119774","F","131475","F","134100.47","","127776","","148048",""
"Eastern Asia","Pacific Ocean","Marine","Sea-squirts and other tunicates","Sea-squirts and other tunicates","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","F","2","F","3","F","7","F","12","F","21","F","36","F","59","F","93","F","203","","167","","102","","94","","339","","1118","","4675","","5036","","6313","","8390","","7463","","5759","","5287","","5749","","6909","","7382","","7889","","9060","","16729","","23757","","17420","","23655","","34750","","28040","","13670","","12655","","22148","","50243","","30250","","21560","","30166","","18559","","19371","","9966","","13847","","18814","","15602","","21442","","17958","","16931","","19487","","18605","","18145","","16636","","12369","","9641","","11171","","21047","","29614","","49624","","47777","","55150","F"
"Eastern Asia","Pacific Ocean","Marine","Sea-urchins and other echinoderms","Sea-urchins and other echinoderms","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","37442","F","53212","F","62857","F","80800","","85045","","95690","","107096","F","132541","F","137846","F","169408","F","191649","F","198662","F","204175","F","213090.605","","229747.159","","183299",""
"Eastern Asia","Pacific Ocean","Marine","Abalones, winkles, conchs","Abalones, winkles, conchs","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","9","","19","","14","","10","","1","","0","0","7","","24","","77","","203","","98","","132","","82","","2","","17","","6","","19","","0","-","0","-","82","","240","","125","","155","","230","","220","","186","","300","","163","","113","","117","","176","","143","","240","","147328","F","192001","F","225999","F","257124","","288377","","263151","","249538","F","262769","F","273752.3","F","298888","F","316938.4","F","341866.15","F","365724","F","386708","","419578.378","","422486.91",""
