"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"Northern Europe","Marine areas","Marine","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","200","","0","-","1000","","1900","","900","","200","","100","","601","","202","","204","","318","","365","","427","","724","","752","","1147","","1598","","2740","","2993","","3746","","4176","","6466","","8310","","9410","","15422","","18850","","27965","","34477","","48529","","70313","","82294","","127064","","170549","","216401","","241455","","208272","","257769","","320837","","380742","","450270","","513762","","568496","","675249","","683620","","730937","","779266","","815507","","862103","","828273","","872239","","1004919","","1023737","","1168105.9","","1226927.4","","1369718.99","","1574176.28","","1507707","","1617902.9","","1661118.96","","1601734.82","","1617855.535","","1623498.139",""
"Northern Europe","Marine areas","Marine","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","","74","","125","","555","","0","-","235","","374","","919","","777","","618","","894","","1047","","859","","1484","","2141","","2993","","4864","","6629","","12322","","17665","","19686","","26554","","25148.7","","25167.74","","19787.91","","13246.8","","6205.9","","3489.4","","1585.32","","2266.5","","2371.478","","2689.133",""
"Northern Europe","Marine areas","Marine","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","","0","-","0","-","4","","0","-","0","-","0","-","0","-","0","-","1.5","","1.5","","0.5","","0.5","","4","","4","","4","","4.2","","56.9",""
"Northern Europe","Marine areas","Marine","Mollusks","Mollusks","1600","","1200","","1300","","1100","","1000","","1600","","2400","","2700","","2900","","2100","","2600","","1500","","1300","","1900","","1700","","1700","","1700","","1900","","3200","","3500","","4001","","5101","","5502","","3403","","3817","","4191","","4912","","4463","","3843","","3352","","5109","","5718","","7769","","7719","","16632","","12417","","13284","","20823","","17066","","17614","","23458","","24390","","22484","","22448","","23334","","22987","","30960","","36712","","36145","","36373","","45254","","57274","","60851","","69449","","81663","","81365","","72491","","78266","","71942.5","","76888.545","","66300.35","","62765.37","","54959.953","","56367.922","","49478.572","","57145.841","","48362.61","","53226.618","","51170.312",""
"Australia and New Zealand","Inland waters","Freshwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","8","","5","","9","","13","","19","","204","","109","","135","","171","","209","","392","","336","","249","","304","","349","","372","","409","","423","","305","","564","","273","","296","","260","","299","","231","","203.9","","190.77","","182.03","","144.32","","140.89","","129.2","","143.34","","140.8","","149.25","","166.08",""
"Australia and New Zealand","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","4","F","141","F","273","F","400","F","524","F","643","F","758","F","870","F","978","F","976","","1037","","712","","1272","","1603","","1530","","1407","","1577","","2027","","1824","","1954","","1942","","2095","","2242","","2425","","1946","","2342","","2585","","1865","","18","","40","","284","","249","","49","","13.3","","154.7","","782.53","","917.03","","1444.33","","775.27","","1339.71","","1950.01","","1696.16","","1881.37","","2151.72",""
"Australia and New Zealand","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","50","","0","-","0","-","0","-","12","","70","","44","","62","","35","","29","","42","","211","","212","","312","","323","","317","","442","","602","","574","","522","","546","","616","","481.9","","906.602","","980.646","","759.53","","669.37","","786.46","","750.58","","900.27","","1178.61","","1120.95","","1213.36",""
"Australia and New Zealand","Marine areas","Brackishwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","14","","15","","2","","120","","170","","594","","189","","908","","1123","","1530","","1652","","1632","","1437","","1437","","2473","","2909","","2820","","3757","","3365","","3723","","3258","","3541","","3284","","3088","","3985","","5280","","3970","","4021.13","","3741.7","","3774","","5282.38","","4628.22","","4624.49","","4205.4",""
"Australia and New Zealand","Marine areas","Brackishwater","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","44","","45","F","50","","50","F","66","F","60","F","79","F","247","","345","","419","","577","","458","","797","","802","","998","","882","","869","","969","","1194","","1782","","1525","","1783","","2257","","2773","","3466.8","","2966","","3627.974","","4352.47","","4473.3","","3559.55","","3439.83","","3771.6","","3542.11","","4113.95","","5668.44",""
"Australia and New Zealand","Marine areas","Brackishwater","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","31","","44","F","29","F","37","","46","","33","","30","","35","","0","0","35","","26","","26","","27","","0","0","0","0","116","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Australia and New Zealand","Marine areas","Marine","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","13","","24","","118","","300","","0","0","624","","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","4.5","","0","-","0","-","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Australia and New Zealand","Marine areas","Marine","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","67","","130","F","502","F","900","F","2130","","3850","","4800","","5739","","6500","","7200","","7800","","10992","","13847","","11848","","12569","","14595","","16592","","20611","","21345","","20008","","21672","","24280","","28431","","34736","","34816.9","","42285","","44086.79","","50024.04","","55176","","54240.01","","51346.66","","59137.56","","67566.2","","65814.2","","75566",""
"Australia and New Zealand","Marine areas","Marine","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","335","","636","","1275","","1927","","2013","","2184","","1699","","1602","","2731","","4075","","4166","","3904","","5963","","4731","","6066","","5392","","8498","","13733.107","","12932.091","","9424.91","","8624.94","","8375.71","","8123","","9516","","10913","","10394","","10487",""
"Australia and New Zealand","Marine areas","Marine","Mollusks","Mollusks","4000","","4100","","4400","","4900","","6000","","6300","","6500","","7100","","7700","","8600","","8500","","7500","","8400","","7800","","7700","","9000","","9100","","9100","","9300","","8800","","8421","","11700","","13300","","11900","","13022","","11271","","12956","","12256","","11674","","10961","","11571","","11425","","14504","","17798","","18635","","20137","","24709","","26734","","36731","","34527","","33963","","54400","","57559","","59357","","56787","","75450","","79413","","84339","","98662","","98630","","91211","","79627","","91959","","93191","","102592","","112935","","115550","","120558","","120669.3","","110845.544","","116538.429","","120762.53","","104599.71","","101920.3","","114648.48","","94299.35","","111800.99","","118256.71","","101889.52",""
"Melanesia","Inland waters","Brackishwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","1","","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0","."
"Melanesia","Inland waters","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","1","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Melanesia","Inland waters","Freshwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","28","","0","-","0","-","0","-","0","-","1","","2","","4","","6","","85","","87","F","91","","93","","40","","20","","2","","9","","11","","15","","19","","15","","14","","2","","24","","28","","23.05","","20","","22","","18.38","F","18.381","F","18.098","F","18.575","F","15.245","F","16.069","F","15.151","F"
"Melanesia","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2","","2","F","2","F","4","F","4","F","6","F","6","F","8","F","8","F","7","F","6","F","6","F","10","F","10","F","30","F","30","F","30","F","40","F","40","F","40","F","50","F","50","F","50","","60","","60","F","60","F","60","F","70","F","70","F","150","","150","F"
"Melanesia","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","","3","","3","","1","","8","","15","","19","","27","","79","","79","F","79","F","87","F","152","","295","","343","","451","","512","","454","","648","","398","F","483","F","533","F","1142","F","956","F","1262","F","1537.7","F","1770.5","","1759","","1745","F","1768.4","F","1787","F","1824.962","F","1836.3","F","1759.507","","1774.26","F"
"Melanesia","Marine areas","Brackishwater","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","3","","4","","7","","8","","8","F","7","","7","F","5","F","10","","10","","10","F","17","","20","","60","","35","","39","","45","","41","","0","-","1","","12","","12","F","48","","31","","43","F","22","F","53.5","","26","","33","","28","F","35.6","F","31.004","F","24.157","F","22","F","12","F"
"Melanesia","Marine areas","Brackishwater","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","10","F","10","F","10","","1","","1","F","3","F","3","F","1","F","1","F","0.1","","0.1","F"
"Melanesia","Marine areas","Brackishwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","."
"Melanesia","Marine areas","Brackishwater","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Melanesia","Marine areas","Marine","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","16","","51","","87","","59","","93","","222","","299","","545","","650","","741","","641","","704","","892","","1005","","1120","","1582","","1833","","1745","","1852","","1844","","1705","","2211","","2440","","2278","","1844","","2037","","1860","","1156","","1539","","1643","","1573","","1636","","1252","","1587","","1450","","1505",""
"Melanesia","Marine areas","Marine","Marine fishes","Marine fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","F","1.25","","8.5","","12.3",""
"Melanesia","Marine areas","Marine","Miscellaneous aquatic animal products","Miscellaneous aquatic animal products","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","36","","77","","27","","30","","14","","10.9","","17.034","","17","F","20","F","20","F","20","F","10","","12.02","","12","F","10","F","6","F","1","F","13.5","","13.5","F","1","F","1","F","1","","0.026","","0","-","10","","0",".","0",".","0",".","0",".","0",".","0.003","","0","-"
"Melanesia","Marine areas","Marine","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","100",""
"Melanesia","Marine areas","Marine","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","0","0","0","0","0","0","92","","91","","110","","114","","86","","89","","60","","69","","45","","27","","1446","","1447","","1466","","67","","70","","69","","84","","87","","80","","67","","60","","64","","22","","20","F","20","F","20","F","0","-","0","-","1","","1","F"
"Micronesia","Inland waters","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","0","0","0","0","2","","1","","1","","1","","1","","2","F","2","F","2","F","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0","."
"Micronesia","Inland waters","Freshwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","1","","1","","3","","1","","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","F","0",".","0",".","0",".","0","0","0","-","0",".","0.5","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Micronesia","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","14","","14","","34","","47","","62","","68","","58","","35","","25","","25","","25","","25","F","25","F","25","F","25","F","28","F","30","F","30","F","80","F","0",".","0",".","0",".","1","F","1","F","1","F","1","F","0",".","0",".","1","F","1","F","1","F","1","F","1","F","1","F","1","F"
"Micronesia","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","3","","10","","41","","34","","31","","71","","108","","133","","136","","142","","154","","139","","152","","166","","166","","166","F","168","F","168","F","168","F","170","F","170","F","170","F","120","F","110","F","110","F","110","F","115","","115","","115","F","93","","86.53","","74.53","","75","F","80","F","88","F","88","F","88","F","88","F","88","F"
"Micronesia","Marine areas","Brackishwater","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","10","","20","","20","","20","F","22","F","22","F","22","F","25","F","25","F","25","F","25","F","10","F","10","F","10","F","12","","17","","22","F","27","F","31.05","","31","F","31","F","30","F","33","F","34.1","F","33.6","F","33.4","F","33.4","F"
"Micronesia","Marine areas","Brackishwater","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","13","","14","","30","","25","","30","","35","","35","F","40","F","40","F","50","F","30","F","15","F","9","","7","","4","","13","","14","","18.4","","14","","49","F","49","F","52","F","52.8","","45","","51.64","F","50.36","","46","","33","","42","F","41.1","F","32.3","F","32.3","F","32.3","F","32.3","F","32.5","F"
"Micronesia","Marine areas","Brackishwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","0","1","","0","0","0","0","4","","5","F","5","F","5","F","5","F","7","F","7","F","7","F","7","F","0",".","0",".","0",".","0",".","0","-","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","F"
"Micronesia","Marine areas","Marine","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","4","F","18","","14.3","","17.5","","19.7","","35.7","","19.7","","20","F","20","F","14","F","14","F","15","F"
"Micronesia","Marine areas","Marine","Marine fishes","Marine fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0.61","F","0.2","","5","F","5","F","2.27",""
"Micronesia","Marine areas","Marine","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","3","","2","","2","","2","","2","","3","","3","","2","","2","","1","","1","","2","","2","","4","","4","","5","","5","","5","F","14","F","2","F","27.58","","7.61","","3.88","","0.211","F","0.195","","9.326","F","5.09","F","9.2","F","6.3","F","6.3","F"
"Polynesia","Inland waters","Freshwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","2","","3","","3","","3","","6","","6","","13","","7","","13","","14","","13","","17","","20","","20","","17","","15","","11","","8","","8","","6","","4","","4","","2","","0","0","1","","1","","1","","1","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","."
"Polynesia","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","F","5","F","5","F","5","F","5","F","5","F","6","F","5","F","6","F","6","F","12","F","10","F","11","F","11","F","11","F","19","F","22.7","F","23","F","25","F","25","F","27","F","26.6","F","23.817","F","24.781","F","33.64","F","31","F","30.82","F","33.629","F"
"Polynesia","Marine areas","Brackishwater","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","39","","39","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0.3","","0.3",""
"Polynesia","Marine areas","Brackishwater","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","","19","","21","","29","","1","","6","","5","","1","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","."
"Polynesia","Marine areas","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1.912","","2.781","","0",".","0",".","0",".","0","."
